"GEOID","NAME","variable","estimate","moe"
"01023","Choctaw County, Alabama","B01001_009",116,76
"01023","Choctaw County, Alabama","B01001_010",159,89
"01023","Choctaw County, Alabama","B01001_011",312,83
"01023","Choctaw County, Alabama","B01001_012",292,NA
"01023","Choctaw County, Alabama","B01001_013",406,93
"01023","Choctaw County, Alabama","B01001_014",257,93
"01023","Choctaw County, Alabama","B01001_015",371,NA
"01023","Choctaw County, Alabama","B01001_016",450,NA
"01023","Choctaw County, Alabama","B01001_017",501,88
"01023","Choctaw County, Alabama","B01001_018",174,66
"01023","Choctaw County, Alabama","B01001_019",249,70
"01023","Choctaw County, Alabama","B01001_020",143,63
"01023","Choctaw County, Alabama","B01001_021",287,76
"01023","Choctaw County, Alabama","B01001_022",312,83
"01023","Choctaw County, Alabama","B01001_023",378,68
"01023","Choctaw County, Alabama","B01001_024",77,43
"01023","Choctaw County, Alabama","B01001_025",78,48
"01023","Choctaw County, Alabama","B01001_026",6780,81
"01023","Choctaw County, Alabama","B01001_027",361,69
"01023","Choctaw County, Alabama","B01001_028",304,71
"01023","Choctaw County, Alabama","B01001_029",370,71
"01023","Choctaw County, Alabama","B01001_030",203,50
"01023","Choctaw County, Alabama","B01001_031",186,86
"01023","Choctaw County, Alabama","B01001_032",110,60
"01023","Choctaw County, Alabama","B01001_033",33,28
"01023","Choctaw County, Alabama","B01001_034",171,72
"01023","Choctaw County, Alabama","B01001_035",349,NA
"01023","Choctaw County, Alabama","B01001_036",323,NA
"01023","Choctaw County, Alabama","B01001_037",267,85
"01023","Choctaw County, Alabama","B01001_038",489,85
"01023","Choctaw County, Alabama","B01001_039",425,NA
"01023","Choctaw County, Alabama","B01001_040",493,NA
"01023","Choctaw County, Alabama","B01001_041",516,99
"01023","Choctaw County, Alabama","B01001_042",116,61
"01023","Choctaw County, Alabama","B01001_043",417,100
"01023","Choctaw County, Alabama","B01001_044",115,48
"01023","Choctaw County, Alabama","B01001_045",262,82
"01023","Choctaw County, Alabama","B01001_046",541,88
"01023","Choctaw County, Alabama","B01001_047",343,86
"01023","Choctaw County, Alabama","B01001_048",162,72
"01023","Choctaw County, Alabama","B01001_049",224,83
"01025","Clarke County, Alabama","B01001_001",24128,NA
"01025","Clarke County, Alabama","B01001_002",11403,37
"01025","Clarke County, Alabama","B01001_003",682,22
"01025","Clarke County, Alabama","B01001_004",680,115
"01025","Clarke County, Alabama","B01001_005",788,108
"01025","Clarke County, Alabama","B01001_006",496,22
"01025","Clarke County, Alabama","B01001_007",277,66
"01025","Clarke County, Alabama","B01001_008",39,30
"01025","Clarke County, Alabama","B01001_009",188,90
"01025","Clarke County, Alabama","B01001_010",517,105
"01025","Clarke County, Alabama","B01001_011",688,22
"01025","Clarke County, Alabama","B01001_012",562,22
"01025","Clarke County, Alabama","B01001_013",633,118
"01025","Clarke County, Alabama","B01001_014",686,117
"01025","Clarke County, Alabama","B01001_015",723,2
"01025","Clarke County, Alabama","B01001_016",790,22
"01025","Clarke County, Alabama","B01001_017",826,145
"01025","Clarke County, Alabama","B01001_018",286,111
"01025","Clarke County, Alabama","B01001_019",495,130
"01025","Clarke County, Alabama","B01001_020",272,83
"01025","Clarke County, Alabama","B01001_021",443,95
"01025","Clarke County, Alabama","B01001_022",506,115
"01025","Clarke County, Alabama","B01001_023",448,100
"01025","Clarke County, Alabama","B01001_024",236,78
"01025","Clarke County, Alabama","B01001_025",142,76
"01025","Clarke County, Alabama","B01001_026",12725,37
"01025","Clarke County, Alabama","B01001_027",695,2
"01025","Clarke County, Alabama","B01001_028",640,124
"01025","Clarke County, Alabama","B01001_029",785,123
"01025","Clarke County, Alabama","B01001_030",521,2
"01025","Clarke County, Alabama","B01001_031",290,22
"01025","Clarke County, Alabama","B01001_032",225,111
"01025","Clarke County, Alabama","B01001_033",121,73
"01025","Clarke County, Alabama","B01001_034",414,105
"01025","Clarke County, Alabama","B01001_035",732,16
"01025","Clarke County, Alabama","B01001_036",629,5
"01025","Clarke County, Alabama","B01001_037",823,164
"01025","Clarke County, Alabama","B01001_038",707,163
"01025","Clarke County, Alabama","B01001_039",803,22
"01025","Clarke County, Alabama","B01001_040",904,18
"01025","Clarke County, Alabama","B01001_041",1000,132
"01025","Clarke County, Alabama","B01001_042",360,109
"01025","Clarke County, Alabama","B01001_043",444,116
"01025","Clarke County, Alabama","B01001_044",254,79
"01025","Clarke County, Alabama","B01001_045",626,107
"01025","Clarke County, Alabama","B01001_046",482,106
"01025","Clarke County, Alabama","B01001_047",519,115
"01025","Clarke County, Alabama","B01001_048",321,93
"01025","Clarke County, Alabama","B01001_049",430,121
"01027","Clay County, Alabama","B01001_001",13337,NA
"01027","Clay County, Alabama","B01001_002",6438,107
"01027","Clay County, Alabama","B01001_003",328,37
"01027","Clay County, Alabama","B01001_004",375,115
"01027","Clay County, Alabama","B01001_005",470,124
"01027","Clay County, Alabama","B01001_006",247,82
"01027","Clay County, Alabama","B01001_007",182,86
"01027","Clay County, Alabama","B01001_008",159,75
"01027","Clay County, Alabama","B01001_009",69,51
"01027","Clay County, Alabama","B01001_010",128,95
"01027","Clay County, Alabama","B01001_011",352,46
"01027","Clay County, Alabama","B01001_012",324,50
"01027","Clay County, Alabama","B01001_013",359,121
"01027","Clay County, Alabama","B01001_014",428,127
"01027","Clay County, Alabama","B01001_015",415,35
"01027","Clay County, Alabama","B01001_016",413,23
"01027","Clay County, Alabama","B01001_017",626,93
"01027","Clay County, Alabama","B01001_018",133,61
"01027","Clay County, Alabama","B01001_019",222,75
"01027","Clay County, Alabama","B01001_020",111,72
"01027","Clay County, Alabama","B01001_021",192,79
"01027","Clay County, Alabama","B01001_022",408,104
"01027","Clay County, Alabama","B01001_023",270,79
"01027","Clay County, Alabama","B01001_024",108,47
"01027","Clay County, Alabama","B01001_025",119,72
"01027","Clay County, Alabama","B01001_026",6899,107
"01027","Clay County, Alabama","B01001_027",352,35
"01027","Clay County, Alabama","B01001_028",302,100
"01027","Clay County, Alabama","B01001_029",500,111
"01027","Clay County, Alabama","B01001_030",204,83
"01027","Clay County, Alabama","B01001_031",223,130
"01027","Clay County, Alabama","B01001_032",68,60
"01027","Clay County, Alabama","B01001_033",40,50
"01027","Clay County, Alabama","B01001_034",231,113
"01027","Clay County, Alabama","B01001_035",413,49
"01027","Clay County, Alabama","B01001_036",414,64
"01027","Clay County, Alabama","B01001_037",434,91
"01027","Clay County, Alabama","B01001_038",323,85
"01027","Clay County, Alabama","B01001_039",394,39
"01027","Clay County, Alabama","B01001_040",524,52
"01027","Clay County, Alabama","B01001_041",489,132
"01027","Clay County, Alabama","B01001_042",121,67
"01027","Clay County, Alabama","B01001_043",377,115
"01027","Clay County, Alabama","B01001_044",178,90
"01027","Clay County, Alabama","B01001_045",275,75
"01027","Clay County, Alabama","B01001_046",375,84
"01027","Clay County, Alabama","B01001_047",305,74
"01027","Clay County, Alabama","B01001_048",190,64
"01027","Clay County, Alabama","B01001_049",167,63
"01029","Cleburne County, Alabama","B01001_001",14916,NA
"01029","Cleburne County, Alabama","B01001_002",7309,122
"01029","Cleburne County, Alabama","B01001_003",438,16
"01029","Cleburne County, Alabama","B01001_004",540,87
"01029","Cleburne County, Alabama","B01001_005",414,106
"01029","Cleburne County, Alabama","B01001_006",319,16
"01029","Cleburne County, Alabama","B01001_007",165,21
"01029","Cleburne County, Alabama","B01001_008",37,28
"01029","Cleburne County, Alabama","B01001_009",109,67
"01029","Cleburne County, Alabama","B01001_010",226,65
"01029","Cleburne County, Alabama","B01001_011",480,33
"01029","Cleburne County, Alabama","B01001_012",424,46
"01029","Cleburne County, Alabama","B01001_013",330,113
"01029","Cleburne County, Alabama","B01001_014",544,116
"01029","Cleburne County, Alabama","B01001_015",528,60
"01029","Cleburne County, Alabama","B01001_016",501,27
"01029","Cleburne County, Alabama","B01001_017",457,89
"01029","Cleburne County, Alabama","B01001_018",217,82
"01029","Cleburne County, Alabama","B01001_019",267,95
"01029","Cleburne County, Alabama","B01001_020",223,74
"01029","Cleburne County, Alabama","B01001_021",298,74
"01029","Cleburne County, Alabama","B01001_022",299,95
"01029","Cleburne County, Alabama","B01001_023",351,69
"01029","Cleburne County, Alabama","B01001_024",51,35
"01029","Cleburne County, Alabama","B01001_025",91,49
"01029","Cleburne County, Alabama","B01001_026",7607,122
"01029","Cleburne County, Alabama","B01001_027",411,16
"01029","Cleburne County, Alabama","B01001_028",576,99
"01029","Cleburne County, Alabama","B01001_029",420,90
"01029","Cleburne County, Alabama","B01001_030",265,13
"01029","Cleburne County, Alabama","B01001_031",127,19
"01029","Cleburne County, Alabama","B01001_032",55,58
"01029","Cleburne County, Alabama","B01001_033",34,29
"01029","Cleburne County, Alabama","B01001_034",299,65
"01029","Cleburne County, Alabama","B01001_035",431,35
"01029","Cleburne County, Alabama","B01001_036",422,27
"01029","Cleburne County, Alabama","B01001_037",427,108
"01029","Cleburne County, Alabama","B01001_038",428,100
"01029","Cleburne County, Alabama","B01001_039",609,96
"01029","Cleburne County, Alabama","B01001_040",494,19
"01029","Cleburne County, Alabama","B01001_041",534,85
"01029","Cleburne County, Alabama","B01001_042",155,53
"01029","Cleburne County, Alabama","B01001_043",334,79
"01029","Cleburne County, Alabama","B01001_044",199,65
"01029","Cleburne County, Alabama","B01001_045",356,89
"01029","Cleburne County, Alabama","B01001_046",321,83
"01029","Cleburne County, Alabama","B01001_047",199,63
"01029","Cleburne County, Alabama","B01001_048",151,57
"01029","Cleburne County, Alabama","B01001_049",360,89
"01031","Coffee County, Alabama","B01001_001",51662,NA
"01031","Coffee County, Alabama","B01001_002",25479,59
"01031","Coffee County, Alabama","B01001_003",1674,59
"01031","Coffee County, Alabama","B01001_004",1522,195
"01031","Coffee County, Alabama","B01001_005",2016,192
"01031","Coffee County, Alabama","B01001_006",1099,28
"01031","Coffee County, Alabama","B01001_007",640,83
"01031","Coffee County, Alabama","B01001_008",319,112
"01031","Coffee County, Alabama","B01001_009",203,87
"01031","Coffee County, Alabama","B01001_010",968,129
"01031","Coffee County, Alabama","B01001_011",1728,119
"01031","Coffee County, Alabama","B01001_012",1660,52
"01031","Coffee County, Alabama","B01001_013",1699,197
"01031","Coffee County, Alabama","B01001_014",1656,195
"01031","Coffee County, Alabama","B01001_015",1737,47
"01031","Coffee County, Alabama","B01001_016",1649,44
"01031","Coffee County, Alabama","B01001_017",1746,143
"01031","Coffee County, Alabama","B01001_018",619,130
"01031","Coffee County, Alabama","B01001_019",788,130
"01031","Coffee County, Alabama","B01001_020",557,100
"01031","Coffee County, Alabama","B01001_021",742,112
"01031","Coffee County, Alabama","B01001_022",1075,141
"01031","Coffee County, Alabama","B01001_023",628,100
"01031","Coffee County, Alabama","B01001_024",389,85
"01031","Coffee County, Alabama","B01001_025",365,73
"01031","Coffee County, Alabama","B01001_026",26183,59
"01031","Coffee County, Alabama","B01001_027",1533,34
"01031","Coffee County, Alabama","B01001_028",1784,198
"01031","Coffee County, Alabama","B01001_029",1618,197
"01031","Coffee County, Alabama","B01001_030",1013,22
"01031","Coffee County, Alabama","B01001_031",474,67
"01031","Coffee County, Alabama","B01001_032",237,82
"01031","Coffee County, Alabama","B01001_033",274,95
"01031","Coffee County, Alabama","B01001_034",995,134
"01031","Coffee County, Alabama","B01001_035",1631,41
"01031","Coffee County, Alabama","B01001_036",1590,91
"01031","Coffee County, Alabama","B01001_037",1769,179
"01031","Coffee County, Alabama","B01001_038",1555,166
"01031","Coffee County, Alabama","B01001_039",1715,57
"01031","Coffee County, Alabama","B01001_040",1799,64
"01031","Coffee County, Alabama","B01001_041",1867,149
"01031","Coffee County, Alabama","B01001_042",733,133
"01031","Coffee County, Alabama","B01001_043",802,109
"01031","Coffee County, Alabama","B01001_044",693,117
"01031","Coffee County, Alabama","B01001_045",692,110
"01031","Coffee County, Alabama","B01001_046",1217,113
"01031","Coffee County, Alabama","B01001_047",1066,131
"01031","Coffee County, Alabama","B01001_048",600,97
"01031","Coffee County, Alabama","B01001_049",526,108
"01033","Colbert County, Alabama","B01001_001",54771,NA
"01033","Colbert County, Alabama","B01001_002",26284,181
"01033","Colbert County, Alabama","B01001_003",1701,122
"01033","Colbert County, Alabama","B01001_004",1477,189
"01033","Colbert County, Alabama","B01001_005",1711,191
"01033","Colbert County, Alabama","B01001_006",1042,99
"01033","Colbert County, Alabama","B01001_007",574,85
"01033","Colbert County, Alabama","B01001_008",202,77
"01033","Colbert County, Alabama","B01001_009",253,96
"01033","Colbert County, Alabama","B01001_010",1120,132
"01033","Colbert County, Alabama","B01001_011",1802,82
"01033","Colbert County, Alabama","B01001_012",1545,81
"01033","Colbert County, Alabama","B01001_013",1577,241
"01033","Colbert County, Alabama","B01001_014",1565,197
"01033","Colbert County, Alabama","B01001_015",1668,55
"01033","Colbert County, Alabama","B01001_016",1825,56
"01033","Colbert County, Alabama","B01001_017",1766,183
"01033","Colbert County, Alabama","B01001_018",734,127
"01033","Colbert County, Alabama","B01001_019",1176,161
"01033","Colbert County, Alabama","B01001_020",641,127
"01033","Colbert County, Alabama","B01001_021",778,141
"01033","Colbert County, Alabama","B01001_022",1312,134
"01033","Colbert County, Alabama","B01001_023",837,138
"01033","Colbert County, Alabama","B01001_024",575,114
"01033","Colbert County, Alabama","B01001_025",403,102
"01033","Colbert County, Alabama","B01001_026",28487,181
"01033","Colbert County, Alabama","B01001_027",1438,133
"01033","Colbert County, Alabama","B01001_028",1817,241
"01033","Colbert County, Alabama","B01001_029",1374,241
"01033","Colbert County, Alabama","B01001_030",993,101
"01033","Colbert County, Alabama","B01001_031",499,57
"01033","Colbert County, Alabama","B01001_032",331,124
"01033","Colbert County, Alabama","B01001_033",231,97
"01033","Colbert County, Alabama","B01001_034",1049,141
"01033","Colbert County, Alabama","B01001_035",1793,51
"01033","Colbert County, Alabama","B01001_036",1448,106
"01033","Colbert County, Alabama","B01001_037",1762,219
"01033","Colbert County, Alabama","B01001_038",1698,225
"01033","Colbert County, Alabama","B01001_039",1916,102
"01033","Colbert County, Alabama","B01001_040",1930,29
"01033","Colbert County, Alabama","B01001_041",2016,227
"01033","Colbert County, Alabama","B01001_042",786,134
